userId,url,imageFileName,uploadedAt,mimeType,imageType,imageWidth,imageHeight,imageRatio,imageRotation,imageScale,imageArtist,size
94,www.terrell-durgan.com,possimus_incidunt\dignissimos.pdf,2024-01-14T00:22:05.534355900,image/png,full,2091,4432,0.84,214,2.87,Pollock,1260817
58,www.antione-haley.info,illum_voluptatem\dolore.tiff,2024-04-08T00:22:05.534355900,image/jpeg,full,4420,570,0.02,261,4.62,Magritte,2064230
91,www.ngan-mcclure.biz,voluptate_officiis\ea.pages,2023-10-03T00:22:05.534355900,image/jpeg,thumbnail,846,141,0.05,167,9.65,Pissarro,4657595
47,www.charley-becker.info,voluptas_excepturi\sunt.bmp,2024-08-05T00:22:05.534355900,image/png,full,4777,216,0.56,249,5.96,Pissarro,671668
24,www.jack-fisher.net,qui_qui\velit.flac,2024-01-30T00:22:05.534355900,image/png,full,4845,1120,0.35,259,9.19,Da Vinci,2259900
98,www.scottie-zboncak.io,esse_dolore\voluptas.xls,2024-04-23T00:22:05.535356700,image/jpeg,full,2724,448,0.58,248,6.24,Caravaggio,4317819
25,www.gayle-greenholt.co,omnis_nesciunt\porro.png,2023-09-18T00:22:05.535356700,image/png,thumbnail,3093,3071,0.71,66,2.93,Titian,606904
19,www.camille-barton.name,sapiente_labore\et.numbers,2024-03-13T00:22:05.535356700,image/jpeg,full,1149,238,1.00,100,3.70,Winslow Homer,4578650
61,www.peter-sauer.co,dolore_et\occaecati.odp,2024-06-21T00:22:05.535356700,image/jpeg,full,3785,508,0.45,251,2.24,Klimt,542590
37,www.deandre-nienow.co,quidem_earum\reiciendis.xlsx,2024-05-25T00:22:05.417121100,image/jpeg,full,1752,4536,0.60,57,6.07,Kahlo,3055072
35,www.dodie-volkman.name,porro_quo\cumque.pages,2023-11-11T00:22:05.449356900,image/jpeg,full,1129,1612,0.49,24,7.61,Warhol,1244813
41,www.marlin-johns.net,qui_nulla\maiores.pptx,2024-07-09T00:22:05.451356500,image/jpeg,full,2035,3016,0.22,170,9.94,Diego Rivera,4911874
27,www.willis-greenholt.io,itaque_vitae\aut.gif,2023-12-16T00:22:05.453356200,image/jpeg,full,820,1583,0.58,16,6.25,Vincent,655427
52,www.harriet-maggio.co,molestiae_voluptas\cupiditate.pptx,2024-07-08T00:22:05.456355100,image/jpeg,full,1873,2024,0.58,19,8.84,Monet,4271324
79,www.toya-tromp.org,omnis_architecto\est.ods,2024-08-18T00:22:05.459356400,image/png,thumbnail,3300,4817,0.94,16,6.78,Monet,4531293
49,www.lanny-prohaska.net,natus_aut\nihil.js,2023-12-18T00:22:05.461355200,image/jpeg,thumbnail,184,2420,0.49,90,9.91,Degas,1411769
78,www.lloyd-powlowski.net,eum_debitis\reprehenderit.xlsx,2024-04-21T00:22:05.465356400,image/jpeg,thumbnail,2256,1509,0.71,272,0.27,Joan Miro,1475011
83,www.shanae-murazik.co,omnis_cupiditate\autem.odp,2023-09-24T00:22:05.469356400,image/png,full,1982,2076,0.27,220,5.55,Botticelli,4070285
38,www.buford-pagac.io,atque_ratione\a.xlsx,2023-09-18T00:22:05.471354400,image/png,full,335,598,0.01,107,8.16,Vettriano,3268070
61,www.kenny-prosacco.net,magni_hic\quam.docx,2024-08-17T00:22:05.473354,image/jpeg,thumbnail,3172,771,0.38,27,7.86,Cassatt,1260662
78,www.evelia-oberbrunner.name,ratione_voluptas\quas.html,2024-03-08T00:22:05.475354400,image/jpeg,full,4293,3139,0.93,111,2.38,Michelangelo,2033727
52,www.deon-haag.io,ab_veniam\consequatur.xlsx,2024-04-25T00:22:05.477355100,image/png,thumbnail,3687,2506,0.70,55,6.08,Gauguin,1931323
54,www.stefan-koch.name,fugit_delectus\error.odt,2023-10-31T00:22:05.479354700,image/jpeg,thumbnail,4996,892,0.78,131,1.04,Picasso,2457045
60,www.myron-hayes.com,sint_quia\ut.numbers,2024-06-05T00:22:05.481357100,image/jpeg,full,4810,4807,0.80,287,1.58,Diego Rivera,2183246
18,www.belen-stroman.com,quo_assumenda\blanditiis.mp3,2024-03-18T00:22:05.483353600,image/jpeg,thumbnail,1268,2149,0.75,208,4.28,Seurat,3840886
43,www.diego-nitzsche.name,ab_iusto\at.css,2024-01-12T00:22:05.484356,image/png,full,358,619,0.86,261,1.34,Edward Hopper,690892
48,www.lesia-greenholt.org,suscipit_mollitia\aspernatur.flac,2024-02-22T00:22:05.487356400,image/png,thumbnail,2709,2409,0.70,81,0.59,Donatello,1473979
18,www.conrad-towne.biz,quam_ut\eligendi.ppt,2023-11-03T00:22:05.489355400,image/jpeg,thumbnail,1083,3342,0.26,342,7.88,Klimt,3389050
46,www.jestine-senger.net,ad_consequatur\quidem.bmp,2024-06-06T00:22:05.493359300,image/png,thumbnail,3496,1231,0.08,100,3.51,Da Vinci,265351
42,www.latoria-beer.com,quia_tempora\magnam.jpg,2024-03-09T00:22:05.496354500,image/jpeg,full,2276,4164,0.31,112,9.21,Ansel Adams,4360712
70,www.chelsey-heaney.name,numquam_illo\magnam.js,2024-03-10T00:22:05.499357400,image/jpeg,thumbnail,2514,1767,0.89,88,3.98,Degas,2330247
17,www.ruthe-bahringer.io,ut_facilis\nesciunt.key,2024-03-07T00:22:05.502356200,image/jpeg,thumbnail,4919,4490,0.75,338,8.91,Rubens,3354129
62,www.hayley-kub.com,eum_velit\sit.jpg,2024-04-25T00:22:05.504354100,image/jpeg,full,3769,4092,0.74,181,2.69,Picasso,1352690
63,www.fidel-cormier.biz,repellat_quis\beatae.flac,2024-09-07T00:22:05.506355100,image/jpeg,full,3219,4232,0.02,120,1.51,Renoir,132119
29,www.georgianna-ratke.net,ad_occaecati\voluptas.jpg,2024-01-02T00:22:05.507354900,image/jpeg,thumbnail,4141,3354,0.60,72,1.26,Vincent,4412297
15,www.blair-kshlerin.com,optio_odit\perferendis.ods,2024-02-14T00:22:05.509354300,image/jpeg,full,1386,4615,0.99,150,4.08,Cassatt,2175114
24,www.melina-pagac.org,et_voluptates\ea.ppt,2023-12-27T00:22:05.512355900,image/png,full,2529,1584,0.86,141,9.77,Cassatt,110743
36,www.russell-parker.io,nesciunt_quo\tenetur.docx,2023-12-25T00:22:05.513354700,image/png,full,3349,3891,0.49,248,9.47,El Greco,3682305
14,www.nigel-hoeger.io,eaque_dolorem\doloremque.xlsx,2024-06-20T00:22:05.515354600,image/png,full,1849,670,0.98,323,1.86,Escher,1932400
33,www.robt-roob.info,voluptatem_architecto\tempora.gif,2024-05-12T00:22:05.516354500,image/jpeg,thumbnail,2659,3552,0.45,297,1.73,Donatello,4363453
62,www.annamaria-legros.net,et_magnam\voluptatum.mp3,2023-12-02T00:22:05.518355700,image/png,full,354,3958,0.60,355,6.68,Matisse,1060020
41,www.armando-strosin.co,occaecati_impedit\harum.tiff,2024-08-26T00:22:05.519354600,image/jpeg,full,3651,719,0.42,2,8.19,Cezanne,794860
12,www.refugia-grimes.io,repellat_omnis\et.pdf,2024-05-30T00:22:05.521356800,image/jpeg,full,2509,2717,0.43,122,0.24,Bernini,1900875
32,www.austin-oconner.biz,nulla_repellat\consequatur.tiff,2024-04-21T00:22:05.523353900,image/png,full,1197,1569,0.43,278,7.05,Klimt,4851298
36,www.stacey-hammes.co,aut_vero\ut.wav,2024-05-09T00:22:05.524354400,image/png,full,3149,793,0.32,332,5.88,Raphael,4010601
61,www.sudie-wehner.com,aliquam_neque\officiis.png,2023-11-16T00:22:05.526354200,image/png,full,3878,193,0.51,166,2.78,Gauguin,2890528
19,www.sara-leuschke.name,dolores_qui\quia.pdf,2024-05-31T00:22:05.527353700,image/png,full,2461,2508,0.22,255,6.40,Rembrandt,176971
18,www.lanell-mertz.co,fugiat_iste\rerum.numbers,2023-12-10T00:22:05.529355300,image/jpeg,thumbnail,2306,3229,0.76,343,5.22,Donatello,3276560
93,www.sydney-schumm.co,blanditiis_sit\consequatur.doc,2024-02-02T00:22:05.530356700,image/png,thumbnail,1211,2942,0.33,254,6.96,Vettriano,4727671
32,www.buck-cruickshank.biz,velit_facere\pariatur.ods,2024-02-12T00:22:05.532355800,image/png,thumbnail,536,4252,0.24,158,1.37,Edward Hopper,3353221
74,www.emil-hirthe.name,laudantium_culpa\voluptate.key,2024-03-04T00:22:05.532355800,image/jpeg,full,3489,1189,0.18,300,9.79,Joan Miro,4895678
25,www.jefferey-fritsch.com,ullam_eos\et.js,2023-09-14T00:22:05.532355800,image/jpeg,full,242,3832,0.31,357,1.34,Degas,282430
94,www.carma-hirthe.com,magni_reprehenderit\magnam.js,2024-02-15T00:22:05.532355800,image/jpeg,full,4503,2688,0.84,181,8.09,Botticelli,4352699
97,www.kenton-rutherford.co,nihil_quae\qui.bmp,2023-11-21T00:22:05.533354500,image/jpeg,thumbnail,1258,428,0.54,123,2.98,Caravaggio,3538082
6,www.lean-sawayn.biz,amet_consequatur\omnis.ppt,2024-07-31T00:22:05.533354500,image/jpeg,full,2930,205,0.59,114,7.47,Da Vinci,3242452
14,www.dillon-kutch.info,qui_suscipit\et.odp,2023-12-11T00:22:05.533354500,image/png,thumbnail,479,3381,0.22,233,1.18,Rothko,2026244
0,www.armida-bergstrom.net,repudiandae_et\neque.key,2024-07-03T00:22:05.533354500,image/png,full,4825,3289,0.60,74,9.22,Monet,664119
29,www.barbar-schinner.info,eaque_reiciendis\consequuntur.ods,2023-12-27T00:22:05.533354500,image/jpeg,thumbnail,4191,4324,0.71,344,0.31,El Greco,1506719
19,www.bari-prohaska.net,ullam_similique\suscipit.flac,2024-03-26T00:22:05.533354500,image/jpeg,thumbnail,251,4119,0.66,258,9.88,Titian,4713053
35,www.lorrie-hackett.info,dolor_voluptatem\quo.tiff,2023-12-08T00:22:05.411119200,image/jpeg,full,2240,263,0.69,170,8.89,Kandinsky,4354469
10,www.sharda-beatty.name,deleniti_ducimus\qui.odt,2024-04-26T00:22:05.450355300,image/jpeg,full,1934,2816,0.66,326,3.29,Renoir,4372400
7,www.lino-hoeger.info,eveniet_excepturi\voluptatibus.png,2024-09-02T00:22:05.452358400,image/jpeg,thumbnail,4348,1915,0.08,99,9.14,Vincent,4113370
23,www.maxwell-yundt.name,excepturi_dignissimos\quam.docx,2023-10-31T00:22:05.456355100,image/jpeg,full,3495,2667,0.67,172,8.57,Magritte,1432346
29,www.lyndon-ebert.io,fugiat_unde\sunt.doc,2024-03-28T00:22:05.459356400,image/png,thumbnail,2703,1283,0.95,176,6.33,Durer,4328449
9,www.trudy-adams.com,ab_enim\nam.jpeg,2024-03-24T00:22:05.461355200,image/png,thumbnail,3524,881,0.13,216,4.24,Warhol,3448825
64,www.lee-hoeger.info,mollitia_magni\repellat.pdf,2023-11-27T00:22:05.463354900,image/jpeg,thumbnail,3364,881,0.16,95,5.45,Chagall,4811107
42,www.shan-schultz.biz,id_et\facilis.jpg,2024-03-14T00:22:05.464356700,image/png,thumbnail,906,4065,0.06,27,5.33,Renoir,2324307
8,www.florida-osinski.io,voluptate_ut\non.bmp,2023-12-23T00:22:05.466354400,image/jpeg,thumbnail,504,756,0.50,192,5.34,Pollock,3348913
17,www.alexa-stokes.co,est_minus\omnis.js,2024-01-17T00:22:05.473354,image/png,full,3381,2894,0.24,4,8.58,Gauguin,2827062
80,www.janis-heathcote.info,quam_dolorum\quos.wav,2024-06-13T00:22:05.476357400,image/png,full,1002,4091,0.08,142,0.97,Kahlo,4764743
43,www.buck-breitenberg.com,et_ut\labore.gif,2024-02-04T00:22:05.478356100,image/png,full,2591,4388,0.42,224,4.72,Matisse,572474
75,www.mitchell-russel.info,velit_reprehenderit\similique.mp4,2024-08-01T00:22:05.481357100,image/jpeg,full,1172,3848,0.89,244,8.88,Rothko,2305196
35,www.gertude-kihn.biz,laudantium_id\rem.docx,2024-02-23T00:22:05.482356300,image/jpeg,thumbnail,4474,818,0.94,28,1.42,Klimt,634628
41,www.omar-kris.info,beatae_dolor\aliquid.txt,2024-09-07T00:22:05.485359200,image/png,full,1168,3141,0.21,210,3.82,Bernini,2154383
28,www.kirby-boyle.net,asperiores_quae\earum.flac,2024-01-28T00:22:05.489355400,image/png,full,1665,3489,0.89,54,1.16,Winslow Homer,4246528
44,www.ethan-monahan.org,est_et\consectetur.docx,2023-10-29T00:22:05.492354700,image/jpeg,thumbnail,2284,4224,0.06,6,0.43,Donatello,1016331
71,www.cammy-hermiston.co,aut_porro\magnam.docx,2024-02-09T00:22:05.494356,image/jpeg,thumbnail,2228,698,0.36,56,7.45,Gauguin,4115045
51,www.nanci-fritsch.org,qui_totam\recusandae.png,2024-07-31T00:22:05.497354,image/jpeg,full,2846,4681,0.49,43,9.55,Joan Miro,3902370
90,www.nakia-dach.net,nobis_maiores\in.bmp,2024-06-01T00:22:05.500355100,image/png,full,2762,1010,0.31,253,7.29,Joan Miro,4844147
34,www.grant-ortiz.name,velit_reprehenderit\voluptas.mp4,2024-02-06T00:22:05.502356200,image/jpeg,full,3529,2258,0.28,286,3.72,Caravaggio,2505988
12,www.tomeka-hodkiewicz.biz,id_corporis\ut.docx,2023-09-15T00:22:05.504354100,image/png,thumbnail,2341,904,0.27,10,6.44,Bernini,2715319
1,www.albert-green.name,consequuntur_fugiat\eligendi.json,2024-02-13T00:22:05.506355100,image/png,full,3919,2244,0.07,261,1.75,Seurat,4435271
6,www.marlin-spencer.org,voluptate_corrupti\assumenda.jpeg,2024-06-26T00:22:05.508357,image/jpeg,full,4234,3725,0.29,119,7.84,Munch,4402116
57,www.isiah-vandervort.info,ut_voluptatem\et.xlsx,2024-03-24T00:22:05.510354200,image/png,full,4206,3191,0.53,199,6.69,Degas,787311
52,www.elvis-tremblay.biz,neque_est\repellat.csv,2024-02-20T00:22:05.512355900,image/jpeg,full,583,2905,0.32,220,1.44,Paul Klee,4220538
7,www.dylan-leannon.org,provident_harum\et.pages,2023-12-31T00:22:05.514356300,image/jpeg,thumbnail,3900,1882,0.18,15,5.89,Vettriano,4091494
91,www.louie-feil.info,iure_soluta\excepturi.mov,2024-04-04T00:22:05.516354500,image/png,thumbnail,4012,3362,0.60,357,7.07,Michelangelo,3911169
34,www.ed-cremin.io,quis_qui\dolorem.xls,2024-04-19T00:22:05.518355700,image/png,thumbnail,3979,2901,0.57,130,5.98,Degas,3066819
90,www.lane-farrell.co,sed_exercitationem\omnis.ods,2024-09-11T00:22:05.520356300,image/png,thumbnail,1875,967,0.71,160,9.27,El Greco,1701005
44,www.loraine-mcglynn.com,ut_omnis\iusto.flac,2024-06-23T00:22:05.523353900,image/jpeg,thumbnail,1878,988,0.84,356,9.21,Rubens,2221382
50,www.young-barrows.name,voluptatum_reprehenderit\voluptas.ods,2024-09-11T00:22:05.525354300,image/jpeg,full,3193,3360,0.45,90,5.41,Klimt,591770
57,www.jamison-cartwright.co,fugit_recusandae\illo.docx,2024-04-12T00:22:05.527353700,image/jpeg,thumbnail,1098,190,0.49,95,1.06,Edward Hopper,486488
46,www.ehtel-marquardt.name,quaerat_doloremque\quas.xls,2024-03-17T00:22:05.529355300,image/jpeg,thumbnail,331,4047,0.84,245,5.53,Cassatt,973680
97,www.colin-prosacco.biz,quasi_cupiditate\placeat.js,2024-05-13T00:22:05.531353,image/png,thumbnail,3223,4112,0.22,301,2.04,Titian,1897550
20,www.meta-lockman.co,modi_animi\molestias.ppt,2024-06-20T00:22:05.532355800,image/jpeg,full,4682,3968,0.55,342,3.88,Cezanne,713631
89,www.santos-tillman.co,consequatur_ipsum\aut.pages,2023-11-17T00:22:05.532355800,image/jpeg,full,1646,629,0.51,338,9.56,El Greco,2087718
6,www.jess-ebert.io,accusamus_impedit\totam.pdf,2023-10-05T00:22:05.532355800,image/jpeg,full,2079,1619,0.05,16,8.63,Gauguin,2241794
71,www.joette-jast.io,et_cupiditate\fugiat.ods,2024-07-08T00:22:05.533354500,image/png,full,329,176,0.54,348,8.06,Vincent,2540487
70,www.irving-schinner.com,earum_id\inventore.xls,2023-10-11T00:22:05.533354500,image/png,thumbnail,4520,1791,0.12,258,7.16,Degas,4290687
51,www.artie-cummerata.net,ut_tenetur\eveniet.avi,2024-04-02T00:22:05.533354500,image/jpeg,full,1926,2559,0.43,187,7.72,Vettriano,5021636
95,www.erik-windler.co,autem_ut\rerum.key,2024-09-02T00:22:05.533354500,image/jpeg,thumbnail,2491,2711,0.66,255,0.21,Titian,4585155
0,www.altagracia-mante.biz,neque_hic\cum.pdf,2023-11-14T00:22:05.533354500,image/jpeg,full,4380,929,0.96,242,4.12,Escher,1053592
71,www.kathe-parker.co,sint_recusandae\laudantium.xlsx,2023-12-03T00:22:05.533354500,image/png,full,4502,431,0.03,306,8.62,Rembrandt,4265481
41,www.rosalia-quitzon.com,quo_voluptas\quisquam.tiff,2024-01-04T00:22:05.533354500,image/png,thumbnail,2517,3839,0.87,116,2.57,Edward Hopper,4169641
76,www.sid-zboncak.net,eaque_minima\aut.ods,2023-09-27T00:22:05.534355900,image/jpeg,thumbnail,4150,1591,0.73,30,1.32,Vincent,3288595
33,www.janie-dach.io,optio_qui\dolore.mov,2024-01-15T00:22:05.534355900,image/png,thumbnail,1347,2148,0.00,56,2.06,Monet,4227080
67,www.linwood-ziemann.co,dolorem_odit\autem.xls,2024-02-24T00:22:05.534355900,image/jpeg,thumbnail,2173,1077,0.86,29,3.34,Dali,550830
96,www.phebe-daugherty.org,suscipit_delectus\corporis.avi,2023-10-22T00:22:05.534355900,image/png,full,460,184,0.19,214,4.85,Botticelli,849261
21,www.hsiu-cruickshank.org,architecto_voluptatem\voluptatem.doc,2023-12-04T00:22:05.534355900,image/png,thumbnail,915,4022,0.32,206,6.81,Rubens,4579504
0,www.jude-toy.co,consequatur_est\magnam.odp,2024-03-17T00:22:05.418123500,image/png,full,3085,5084,0.49,289,2.58,Paul Klee,1892478
47,www.omer-white.co,labore_ipsa\sapiente.wav,2024-02-04T00:22:05.451356500,image/jpeg,full,2767,2831,0.41,321,1.73,Monet,2581741
52,www.domenic-fahey.com,et_quos\perspiciatis.jpeg,2024-03-20T00:22:05.453356200,image/png,full,1455,4368,0.38,327,5.12,Winslow Homer,2512882
0,www.milo-zemlak.co,architecto_sunt\nemo.jpeg,2024-08-07T00:22:05.455356300,image/png,full,850,1815,0.41,241,3.71,Picasso,1447863
40,www.melita-schumm.biz,ullam_fugiat\perferendis.png,2024-07-25T00:22:05.457357800,image/jpeg,thumbnail,1427,2203,0.56,204,6.37,Renoir,1411858
20,www.enrique-christiansen.co,et_dolorum\velit.key,2024-08-17T00:22:05.460354800,image/png,full,2432,5075,0.39,70,3.39,Manet,4771847
7,www.miesha-gleichner.co,ducimus_ut\quo.flac,2024-02-08T00:22:05.462356,image/jpeg,thumbnail,3826,4320,0.23,255,2.30,Warhol,1763812
11,www.johnie-schaefer.org,illum_distinctio\quos.json,2024-05-20T00:22:05.464356700,image/png,full,4411,1148,0.00,256,6.24,Diego Rivera,4674944
9,www.saul-wuckert.biz,quis_in\debitis.mp4,2024-03-26T00:22:05.465356400,image/png,full,3040,2697,0.41,276,3.86,Bernini,3820569
73,www.michal-leannon.com,beatae_et\amet.wav,2024-09-08T00:22:05.467355300,image/jpeg,thumbnail,3198,3449,0.68,116,7.02,Picasso,2458319
27,www.latricia-marks.info,est_distinctio\voluptas.jpg,2024-06-02T00:22:05.469356400,image/png,full,114,1381,0.91,188,2.16,Paul Klee,1708297
2,www.kyong-mcclure.info,incidunt_est\quae.txt,2024-08-14T00:22:05.471354400,image/jpeg,thumbnail,2457,4045,0.15,156,2.01,Vincent,3102956
43,www.oliver-rolfson.net,fugiat_illum\ipsa.ppt,2024-05-30T00:22:05.473354,image/jpeg,full,310,1146,0.96,209,7.55,Chagall,2871802
94,www.jacinto-murazik.org,ut_quia\architecto.avi,2024-01-12T00:22:05.475354400,image/jpeg,full,4795,3323,0.36,178,7.87,Vettriano,4292246
14,www.lura-erdman.com,repellendus_dolore\ipsa.csv,2024-05-27T00:22:05.477355100,image/jpeg,full,1399,243,0.24,296,4.25,Gauguin,881689
27,www.ismael-nolan.io,nemo_hic\ipsa.mp3,2024-07-13T00:22:05.480354600,image/jpeg,thumbnail,382,3012,0.80,254,0.49,Manet,4343000
96,www.ernest-cruickshank.net,consectetur_eius\placeat.avi,2024-07-31T00:22:05.482356300,image/jpeg,thumbnail,1719,2994,0.32,358,7.18,El Greco,1553534
7,www.gene-beahan.org,nisi_explicabo\veritatis.avi,2023-12-06T00:22:05.484356,image/jpeg,full,3543,3270,0.74,324,0.97,Pissarro,1307721
16,www.daryl-mann.net,eaque_praesentium\et.css,2024-09-06T00:22:05.486358900,image/png,full,4755,406,0.75,293,2.16,Bernini,3007147
55,www.jon-boyle.com,amet_quis\doloribus.xlsx,2024-02-09T00:22:05.488355700,image/jpeg,thumbnail,2411,2229,0.36,87,4.14,Magritte,2823110
22,www.marlon-kemmer.net,sit_vel\error.css,2023-11-12T00:22:05.490356700,image/jpeg,thumbnail,5035,4540,0.68,149,5.18,Bernini,1600779
60,www.ricardo-goldner.biz,quaerat_voluptatibus\tempora.key,2024-05-02T00:22:05.492354700,image/png,thumbnail,3900,541,0.37,10,7.86,Degas,1230072
92,www.tana-feeney.net,exercitationem_temporibus\maiores.txt,2024-06-15T00:22:05.494356,image/jpeg,thumbnail,3104,240,0.54,219,0.28,Dali,3002102
84,www.robbyn-franecki.net,eveniet_ut\sapiente.jpeg,2024-03-23T00:22:05.495356300,image/jpeg,thumbnail,2307,588,0.75,354,8.94,Cassatt,392084
15,www.jermaine-kulas.co,soluta_nisi\perspiciatis.js,2024-06-24T00:22:05.497354,image/png,thumbnail,1645,1852,0.55,349,9.49,Botticelli,3717546
74,www.alfreda-tillman.io,eum_quae\ut.txt,2024-08-28T00:22:05.499357400,image/png,full,429,1043,0.53,343,4.03,Magritte,4818836
36,www.lupe-bauch.info,corporis_ipsum\saepe.html,2023-12-24T00:22:05.501356100,image/png,full,3992,4933,0.22,252,1.49,Kandinsky,3030674
64,www.heide-pollich.io,eligendi_quisquam\voluptas.pdf,2023-12-30T00:22:05.502356200,image/jpeg,full,4070,1988,0.14,264,0.66,Joan Miro,905793
87,www.deidre-mosciski.biz,qui_accusamus\quisquam.docx,2023-10-23T00:22:05.504354100,image/png,thumbnail,3678,4540,0.29,42,8.94,Vettriano,2811777
44,www.karlyn-gleason.net,voluptatem_dolore\itaque.pptx,2024-03-16T00:22:05.506355100,image/jpeg,thumbnail,1273,4772,0.20,194,5.25,Bernini,1418860
60,www.rhett-lesch.io,dolor_placeat\dicta.gif,2024-05-16T00:22:05.508357,image/jpeg,full,2363,1026,0.77,19,7.13,Paul Klee,4820982
8,www.marion-larkin.biz,totam_perspiciatis\quas.tiff,2024-01-26T00:22:05.510354200,image/png,thumbnail,951,2177,0.36,282,1.56,Chagall,74287
57,www.freida-rowe.com,quisquam_consequuntur\sequi.pptx,2024-02-12T00:22:05.512355900,image/png,thumbnail,2176,465,0.88,77,8.94,Rembrandt,1999257
30,www.byron-rau.name,et_non\adipisci.png,2024-07-18T00:22:05.515354600,image/png,full,4724,2195,0.47,327,3.78,Titian,4593390
77,www.leonore-grady.io,illo_nihil\quo.numbers,2024-06-03T00:22:05.519354600,image/png,full,779,2080,0.52,96,3.53,Renoir,1795067
33,www.jeane-farrell.com,excepturi_aut\distinctio.css,2024-02-11T00:22:05.520356300,image/png,thumbnail,598,3046,0.18,249,4.47,Matisse,1366107
17,www.matt-cassin.name,consequatur_dolorum\ex.mp3,2023-10-12T00:22:05.523353900,image/png,thumbnail,2771,2934,0.31,70,7.83,Rubens,3715928
54,www.azucena-schaefer.biz,optio_ipsa\labore.jpg,2023-12-14T00:22:05.525354300,image/jpeg,full,3397,4781,0.87,150,7.87,Monet,943660
63,www.pearl-tremblay.co,voluptatem_enim\in.jpg,2024-02-14T00:22:05.528355100,image/jpeg,full,2090,3805,0.75,196,1.40,Da Vinci,1626263
45,www.nicolas-zemlak.biz,assumenda_quis\optio.pdf,2024-08-27T00:22:05.530356700,image/png,thumbnail,1077,4831,0.05,72,4.18,Degas,800677
86,www.casie-ohara.com,eligendi_eos\asperiores.mp3,2023-10-22T00:22:05.532355800,image/jpeg,thumbnail,2314,1247,0.95,136,6.67,Joan Miro,2854663
30,www.divina-dicki.com,rem_enim\eius.csv,2024-01-10T00:22:05.532355800,image/jpeg,thumbnail,1328,1988,0.12,232,0.47,Caravaggio,1926867
73,www.wanetta-rempel.co,doloribus_sed\quidem.js,2024-05-25T00:22:05.533354500,image/png,full,2121,3506,0.47,186,7.25,Gauguin,3604770
94,www.kym-macejkovic.io,omnis_enim\vitae.css,2024-01-05T00:22:05.533354500,image/png,thumbnail,525,2598,0.87,32,8.02,Winslow Homer,2683341
13,www.mohamed-conroy.biz,laudantium_est\qui.pptx,2024-05-23T00:22:05.533354500,image/jpeg,full,3789,2438,0.98,348,7.67,Kahlo,3909644
28,www.adolfo-yundt.name,velit_odit\non.jpeg,2024-02-03T00:22:05.533354500,image/png,full,4509,4739,0.22,121,5.44,Gauguin,747828
79,www.cordelia-bartoletti.io,cupiditate_ducimus\illo.bmp,2023-09-14T00:22:05.534355900,image/png,full,3681,4149,0.35,259,8.29,Chagall,168083
28,www.adelia-metz.biz,voluptatem_odit\non.xls,2023-11-08T00:22:05.534355900,image/jpeg,thumbnail,1305,241,0.96,97,0.47,Caravaggio,143154
39,www.tobias-gulgowski.co,ex_quasi\commodi.flac,2024-08-18T00:22:05.534355900,image/png,thumbnail,4128,3121,0.63,348,8.99,Donatello,884336
36,www.curtis-cartwright.co,possimus_laborum\vel.json,2024-04-10T00:22:05.534355900,image/jpeg,thumbnail,3630,2631,0.03,136,2.27,Seurat,4903806
49,www.iluminada-gorczany.net,tempore_dicta\nihil.csv,2024-02-29T00:22:05.423121500,image/png,thumbnail,580,1966,0.08,299,6.67,Manet,1165001
0,www.wai-langworth.biz,voluptas_est\harum.mp4,2024-01-16T00:22:05.450355300,image/png,thumbnail,4223,3023,0.91,191,6.27,Caravaggio,2529552
87,www.deshawn-williamson.io,omnis_nesciunt\impedit.csv,2023-10-09T00:22:05.452358400,image/jpeg,thumbnail,3730,1055,0.96,228,0.71,Vincent,1030314
81,www.joanna-gottlieb.net,quae_officia\aut.jpg,2024-02-29T00:22:05.454356200,image/png,thumbnail,3712,3412,0.90,85,5.68,Monet,1992727
41,www.jerlene-dickinson.name,alias_sit\impedit.css,2024-04-28T00:22:05.457357800,image/png,full,2143,2407,0.96,295,9.74,Klimt,1710951
14,www.rea-bernier.net,voluptas_dignissimos\et.webm,2024-02-18T00:22:05.460354800,image/jpeg,thumbnail,3841,1167,0.18,224,3.96,Raphael,4829400
60,www.jospeh-wintheiser.org,quia_at\rem.doc,2024-06-27T00:22:05.462356,image/png,full,813,595,0.09,70,8.60,Cassatt,3014871
10,www.val-schuppe.io,aut_ut\eligendi.mp4,2023-11-26T00:22:05.465356400,image/png,full,2539,3362,0.46,215,3.66,Munch,1977754
91,www.donn-kemmer.biz,perspiciatis_perferendis\veritatis.odp,2023-10-25T00:22:05.467355300,image/jpeg,full,2261,5056,0.10,334,5.40,Seurat,494175
56,www.kevin-willms.name,sit_nisi\ex.numbers,2023-12-12T00:22:05.469356400,image/png,thumbnail,4306,1199,0.74,294,9.56,Rothko,2365644
92,www.socorro-kris.biz,consequatur_quasi\provident.xls,2024-02-23T00:22:05.471354400,image/png,full,4285,4480,0.16,263,3.15,Picasso,2981482
81,www.norbert-stokes.net,pariatur_autem\animi.odp,2024-07-01T00:22:05.472354300,image/jpeg,full,4043,509,0.39,142,2.25,Vettriano,1199816
50,www.anibal-hettinger.biz,molestias_sunt\fugiat.key,2023-12-05T00:22:05.474356,image/jpeg,thumbnail,2522,4284,0.11,234,4.26,Titian,4197809
